scopus_id,title,creator,keywords,publication_name,volume,issue,pages,doi,abstract,cited_by_count,date,type,funding_source
85051430877,Preliminary results of the Poland mars analogue simulation,Hargrove S.,Analogue mission | Mars | Mars simulation,"Proceedings of the International Astronautical Congress, IAC",5,NA,3345-3351,NA,"The Poland Mars Analogue Simulation (PMAS) was an independent Mars mission analogue held over two weeks in July-August 2017. It was set apart from other analogue missions by its diverse and international group of students and young professionals in the space sector; its location in eastern Europe; and its independent nature, with mission control facilities provided by a local aerospace startup company and the habitat constructed by an association of private and public partners. This paper presents the preliminary results of the mission. The mission achieved its most successful results when participants, especially astronauts, felt their tasks were meaningful, and when flexibility was built into the schedule so that astronauts could leverage their human ingenuity, resourcefulness, and strong interpersonal rapport to solve problems. The skills and qualifications of the astronaut crew were also found to be crucial for mission success, as was regular communication between the habitat and Mission Support (MS) center. One of the mission's principal reasons for being is that its results can aid future analogues and, eventually, crewed Mars missions. To this end, the findings will be disseminated in future publications and conferences. In addition to revealing that these components have an outsize impact on mission success, PMAS reinforced the role that analogue missions have to play in ultimately sending a crewed mission to Mars. Some results from analogues can spawn a broad range of interpretations because of their subjective nature, particularly those results that relate to human factors such as crew attitude. A consensus, therefore, built upon a large number of analogue missions around the world, is necessary for future Mars mission planning.",0,2017-01-01,Conference Paper,NA
85051425569,Tradespace exploration of multi-mission crewed mars surface system architectures,Do S.,ECLS | Habitation | ISRU | Logistics | Mars | Surface systems,"Proceedings of the International Astronautical Congress, IAC",5,NA,3317-3344,NA,"In recent years, an unprecedented level of interest has grown around the prospect of landing humans on Mars for the exploration and eventual settlement of that planet. A review of past Mars mission planning efforts, however, reveals that while numerous studies have explored the challenges of transporting people to the red planet, relatively little effort has been invested in quantitatively characterizing the challenges of sustaining humans upon arrival, especially across campaigns of multiple crew landings and logistics resupply missions. In light of this trend, this paper performs an integrated architectural analysis of two long duration, multi-mission Mars campaign scenarios to evaluate the impact of various technology options on the costs of sustaining multiple crewed expeditions on the surface of Mars. Specifically, this analysis explores the effect of increasing levels of environmental control and life support (ECLS) system resource recycling and local food production on required in-situ resource utilization (ISRU) infrastructure and logistics resupply demands. This is accomplished by computing and comparing the infrastructure required to deploy and support eight representative surface system architectures, each with varying levels of life support resource recycling and food production. Through this analysis, a number of new insights on the mass-optimality of Mars surface system architectures are derived. The most significant of these is the finding that ECLS architecture mass-optimality is strongly dependent on the cost of ISRU - where open-loop ECLS architectures become mass-optimal when the cost of ISRU is low, and ECLS architectures with higher levels of resource recycling become mass-optimal when the cost of ISRU is high. For the Martian surface, the relative abundance of resources equates to a low cost of ISRU, which results in more open-loop ECLS systems supplemented with ISRU becoming an attractive, if not dominant surface system architecture, over a range of mission scenarios and ISRU performance levels.",0,2017-01-01,Conference Paper,National Aeronautics and Space Administration
85051419121,The benefits of a deep space ground station in the UAE,AlMahmoud M.,Deep space communications | Deep space network | Radio astronomy | VLBI,"Proceedings of the International Astronautical Congress, IAC",7,NA,4336-4343,NA,"In July 2014, the United Arab Emirates (UAE) announced its first science mission to Mars. On February 2017, the UAE unveiled its ambitious long-term plan “Mars Project 2117” which aims at its final stage to establish the first human settlement in Mars by 2117. In its efforts to diversify the space industry and enriching the capabilities of its engineers and scientists, the UAE Space Agency (UAESA) investigated hosting its first Deep Space Ground Station to communicate with its Mars probe, supporting future deep space missions, conducting radio astronomy science, in addition to supporting international missions and space exploration collaborations. This paper will outline the unique advantages of the geographical location of the UAE in terms of building a site similar to those of the National Aeronautics and Space Administration (NASA) Deep Space Network (DSN), capable of a dual function: support of UAESA and international deep space missions and participation in the international Very Long Baseline Interferometry (VLBI) networks for supporting radio astronomy activities. This dual function is made possible through the UAE Ground Station’s (UAEGS) ability to communicate and support navigation of deep space missions, inter-operability with international spacecraft and ground systems using accepted standards (CCSDS for example), and frequency agility which allows for the addition of frequency bands (at least between S and Ka band) without major changes and to quickly switch between all supported frequency bands. The UAEGS geographic location complements that of other deep space sites. With respect to the NASA DSN, UAEGS can provide coverage as spacecraft transition from support by an antenna in Spain to an antenna in Australia. In addition to functioning as a single dish telescope, the UAEGS may participate in the Australian Long Baseline Array (LBA), adding north-south baselines as well as filling in gaps in the east-west baselines between Australia and South Africa. Similarly, it will help the European VLBI Network (EVN), linking the stations in Europe with those in East Asia and South Africa. In doing so, the UAEGS will significantly improve the Fourier space sampling (UV coverage) of these arrays and lead to better images of astronomical sources.",0,2017-01-01,Conference Paper,National Aeronautics and Space Administration
85051371597,Three types of robot builder for the unsupervised construction of Mars habitats,Mura P.,NA,"Proceedings of the International Astronautical Congress, IAC",1,NA,217-225,NA,"We describe three robot designs suitable for the unsupervised construction of habitable structures on Mars using locally sourced materials, and discuss the relative advantages and disadvantages associated to each design. The first and most basic type of autonomous robot builder, ARBie, is a stone gatherer. Characterized by very modest energy requirements, ARBie can build modular, cone-shaped structures in dry masonry style out of gathered stones, gravel and clay material collected on location. The second type of robot builder, B-ARBie, is a brick-maker. Equipped with a static press, B-ARBie collects, filters and mixes locally sourced clay and gravel material, then vibro-presses it to produce dry bricks with interlocking profile. With moderate energy requirements, B-ARBie proceeds to build modular, vaulted structures with square or rectangular base. The third type, C-ARBie, is a stone-cutter. Equipped with a stone-cutting tool, C-ARBie has higher energy requirements relative to ARBie or B-ARBie, but can build massive vaulted structures with a variety of large, precisely shaped elements. The three robot builders share the same basic body plan: a six-legged frame with on-board PV cells and control electronics, actuated by compressed CO2 harvested from the Martian atmosphere and stored in liquid form as a rechargeable power source. As a power storage medium liquefied CO2 has energy density comparable to lead-acid batteries, but contrary to the latter can be cycled indefinitely, and is able to operate at Martian temperatures. An important advantage shared by the three robot designs is that their functionality and productivity can be easily tested and optimized on Earth. Over the course of its operational lifetime a small team of autonomous robot builders would have the potential to build a vast grid of interconnected, modular habitats out of locally sourced materials with no further need for external provisions or support.",0,2017-01-01,Conference Paper,NA
85049869915,Mars base camp updates and new concepts,Cichan T.,Deep space gateway | Lockheed Martin | Mars | Mars base camp | NASA | Orion,"Proceedings of the International Astronautical Congress, IAC",5,NA,3303-3316,NA,"Orion, the Multi-Purpose Crew Vehicle, is a key piece of the NASA human exploration architecture for beyond earth orbit. Lockheed Martin was awarded the contract for the design, development, test, and production for Orion up through Exploration Mission 2 (EM-2). Lockheed Martin is also working on defining the cislunar proving ground mission architecture, in partnership with NASA. In addition, Lockheed Martin is exploring the definition of Mars missions as the horizon goal to provide input to the plans for human exploration of the solar system. In 2016, Lockheed Martin presented a proposal for achieving crewed exploration of Martian space as early as the 2028 launch opportunity. Known as Mars Base Camp, this proposal involved establishing a crewed vehicle in Martian orbit from which astronauts could perform excursions to Deimos and Phobos, and could also perform telerobotic exploration of the Martian surface, including sample return. This concept presented a novel, practical, and affordable path to enable human exploration of the Martian system in the next decade. This paper will detail additional development for the Mars Base Camp concept, including the production of propellant from water, additional details for the cislunar proving ground missions, and a Mars lander concept. The orbiting base camp could generate oxygen and hydrogen from water via solar-powered electrolysis. Water may be provided directly from the Earth system or via in-situ resource production in the lunar, Martian, or other systems. The demonstration of Mars Base Camp capabilities at the Deep Space Gateway will be discussed, including systems, technology and scientific mission possibilities. The lander is envisioned as a fully reusable, lifting body that uses supersonic retro-propulsion to descend and land on the surface. Initial crewed missions using the lander, which would follow on later missions than the initial mission, are outlined as relatively short-duration, science-focused exploration missions. Multiple areas of the Martian surface would be explored with the objective to gather scientific data from a wide variety of sites of interest, and more fully characterize possible sites for future permanent settlements. Once a surface mission is completed, the lander returns to Mars Base Camp as a single stage to orbit launch vehicle to be refueled. With these additional developments, the Mars Base Camp concept can be seen as a core system that pivots humanity into a viable, sustainable long-term Mars exploration program.",7,2017-01-01,Conference Paper,NA
85047015708,"NASA’s space robotics challenge: Advancing robotics for future exploration missions",Hambuchen K.,NA,"AIAA SPACE and Astronautics Forum and Exposition, SPACE 2017",NA,203999,NA,10.2514/6.2017-5120,"Future NASA space exploration missions will require robotic assets for both enabling and enhancing mission success. Current robotic systems do not yet meet NASA’s needs for many of the capabilities desired to fulfill this mission scenario. NASA’s Centennial Challenges developed the Space Robotics Challenge to find novel and innovative solutions that provide these capabilities. The challenge was competed in a virtual simulation environment using NASA’s bipedal humanoid robot, R5. The challenge focused on manipulation and perception tasks that R5 must complete as a caretaker robot for an uncrewed Mars habitat. The challenge had interest from over 55 countries, resulting in final competitors from 13 countries and from areas other than just the robotics research community. Prizes were awarded to twenty qualifying teams, and to the final top four teams with a bonus prize awarded for the one team that completed all tasks. Solutions ranged from fully autonomous applications to supervisory control methods, and the top teams will be testing their solutions on physical robots within the year. The Centennial Challenges program provided a new stage for NASA robotics to find innovative solutions to existing problems for future space exploration missions.",6,2017-01-01,Conference Paper,Metropolitan Museum of Art
85047011505,Concept demonstration of a medium fidelity instrumentation prototype required for a high-altitude aircraft for planetary reconnaissance,Victor P.,NA,"AIAA SPACE and Astronautics Forum and Exposition, SPACE 2017",NA,203999,NA,10.2514/6.2017-5218,"On future Mars expeditions, a glider could be deployed in the atmosphere as a tool to capture high-resolution images of the Martian surface and even drop off scientific payloads as it descends to the surface. The data gathered by the glider will be valuable, increasing knowledge of the Martian terrain and providing insight into the Martian weather. This project will attempt to demonstrate the concept behind a medium fidelity prototype of the instrumentation required for a high-altitude glider to be tested on Earth. The main objectives are to design the hardware using commercial off the shelf (COTS) products that can reach an altitude of 30 km in Earth’s atmosphere and retain the communication capabilities with the ground station while displaying the capability to remain mostly autonomous. This conceptual demonstration will serve as an analog for a high-altitude glider mission on Mars.",0,2017-01-01,Conference Paper,NA
85046901650,Using MBSE in feasibility study by developing a reference architecture for a deep space habitat,Davis C.,NA,"AIAA SPACE and Astronautics Forum and Exposition, SPACE 2017",NA,203999,NA,10.2514/6.2017-5146,"Orbital ATK is the primary developer of the Cygnus spacecraft, which is the company’s flagship vehicle for logistics support for the International Space Station (ISS) under NASA’s Cargo Resupply Service (CRS) contracts. Cygnus has seven successful resupply missions to the ISS, with four additional missions scheduled under CRS1 and a minimum of six missions under CRS2. Orbital ATK is taking the experience learned from the Cygnus missions and applying them to their NextSTEP (Next Space Technologies for Exploration Partners) contract, which is looking at adapting a Cygnus vehicle into a habitat for deep space exploration. This paper will look at using Model Based Systems Engineering (MBSE) methodology and System Modeling Language (SysML) to develop a reference architecture of the Cygnus spacecraft. Once the reference architecture is developed, the SysML model will be used to optimize the development of a Cygnus derived cislunar habitat architecture for deep space exploration. The cislunar habitat will support NASA’s Journey to Mars exploration architecture. The reference architecture approach will allow for a future variant of the Cygnus spacecraft to be developed and tested in a virtual environment, saving the company development time and costs.",0,2017-01-01,Conference Paper,NA
85046898193,Vanguard: A common habitable module for future space endeavors,Carpenter L.,NA,"AIAA SPACE and Astronautics Forum and Exposition, SPACE 2017",NA,203999,NA,10.2514/6.2017-5104,"This paper investigates the potential for taking a single generic habitat design and adapting it for use at a number of potential human exploration targets, including on-orbit, on or near small solar system bodies, or on the surface of the Moon or Mars. The paper reviews the design of Vanguard, a four-person inflatable habitat sized for launch on a Falcon Heavy or larger vehicle as a supplement or, ultimately, a replacement for the International Space Station in low Earth orbit. The first extension of the application domain of the habitat is as a “Deep Space Habitat” in a periodic distant orbit of the Moon, where it is no longer shielded from radiation by the Earth’s magnetic fields. The next step in terms of habitat modifications is to support human exploration of near-Earth objects or the moons of Mars, where the habitat will be located on the surface of the body and the internal systems will have to accommodate milligee-level gravitation. Extending habitat applications to the surface of the Moon or Mars changes the nature of the design from microgravity to substantial gravitational levels, with entirely separate challenges in landing the habitat on the Moon as compared to entry, descent, and landing on Mars. The final application of interest is the use of multiple Vanguard modules to create an artificial-gravity research station, using active wire tension elements to support the structures and damp out oscillations. Results of this study indicate that the investment in the development and implementation of a small modular LEO habitat will reap dividends due to its application across a broad spectrum of future exploration applications.",0,2017-01-01,Conference Paper,National Aeronautics and Space Administration
85046891421,Interplanetary teleoperations vehicle architecture for human missions to mars,Chang A.,NA,"AIAA SPACE and Astronautics Forum and Exposition, SPACE 2017",NA,203999,NA,10.2514/6.2017-5377,"In the effort to establish a settlement on Mars, Phobos, a moon of Mars, has been proposed as a way point to set up an exploration base as well as a teleoperations platform to explore and select promising locations, and eventually establish a settlement on the surface of Mars. However, the cost to establish a base on Phobos may be similar in time and resources to directly establishing a settlement on Mars. To attain clarity on which method may achieve the most desired result extensive real time telerobotic activities are proposed to be conducted from a self-sufficient Interplanetary Teleoperations Vehicle (IPTV) orbiting in Mars vicinity while performing additional science on Phobos with the aid of landers. This paper will present the general components of the IPTV capable of transporting and sustaining six crew members to, at, and from Mars vicinity with considerations for assembly and construction in Low-Earth Orbit (LEO). Trajectories, propulsion, data and communication systems, consumables, timelines, and interactions with Phobos and Mars are discussed. The IPTV concept architecture may be realized much quicker than current NASA plans that include Phobos in the critical path, aided by a rapidly evolving private space sector.",0,2017-01-01,Conference Paper,NA
85046865416,Exploration systems requirements to establish a sustainable human presence on mars,Marandola E.A.,NA,"AIAA SPACE and Astronautics Forum and Exposition, SPACE 2017",NA,203999,NA,10.2514/6.2017-5367,"Establishing sustainable human presence on Mars is a long-term goal for many who want to expand humanity beyond Earth. Creating a small, expandable, base on the Martian surface could be the first step towards that goal. The gradual buildup of capabilities and population over time allows for technology development and a feasible launch schedule. Once the steady-state operations are achieved, the base will support 50 people. Key exploration systems to allow for the creation of a semi-permanent base are habitation systems, environmental control and life support systems, rovers, power generation systems, and greenhouses. Multiple generations of habitats are used to provide different housing functions and environmental control and life support systems keep the crew alive. Rovers allow for the transportation of humans and cargo across the Martian surface. Power generation systems need to meet the high-power demand of the base and the greenhouses allow for food production on the surface. Advancements need to be made in both environmental control and life support systems and nuclear power generation systems to make the creation of a Martian base possible. More research needs to be done with respect to in-space plant growth because the greenhouses are a primary mass and power driver in the base. Despite further research and advancements needed, the goal of this paper is to create a foundation for a Martian base design based on key exploration systems elements.",0,2017-01-01,Conference Paper,NA
85046850616,The impact of mission duration on a mars orbital mission,Arney D.C.,NA,"AIAA SPACE and Astronautics Forum and Exposition, SPACE 2017",NA,203999,NA,10.2514/6.2017-5284,"Performance alone is insufficient to assess the total impact of changing mission parameters on a space mission concept, architecture, or campaign; the benefit, cost, and risk must also be understood. This paper examines the impact to benefit, cost, and risk of changing the total mission duration of a human Mars orbital mission. The changes in the sizing of the crew habitat, including consumables and spares, was assessed as a function of duration, including trades of different life support strategies; this was used to assess the impact on transportation system requirements. The impact to benefit is minimal, while the impact on cost is dominated by the increases in transportation costs to achieve shorter total durations. The risk is expected to be reduced by decreasing total mission duration; however, large uncertainty exists around the magnitude of that reduction.",3,2017-01-01,Conference Paper,NA
85030999754,Design of low-thrust transfer orbit to earth-moon lagrange orbit via electric delta-V lunar gravity assist,Ikenaga T.,NA,Advances in the Astronautical Sciences,160,NA,3145-3158,NA,"The International Space Exploration Coordination Group, ISECG addresses the use of a cislunar habitat for future space exploration such as Lunar and Mars exploration. For the transportation to the cislunar, there three types of transfer options: 1) in-direct transfer via Powered Lunar swing-by, 2) Weak Stability Boundary Transfer in which Solar gravity perturbation is utilized, and 3) lowthrust orbit raising to Lunar orbit. The in-direct transfer requires roughly 500 m/s order of delta-V however the Time-of-Flight, TOF from Earth to Cislunar is practically short i.e., roughly 5~7 days. This type of transfer is assumed for human transportations. The WSB transfer will significantly decrease the required delta-V, however the TOF will be 2~6 months and it will largely change depending on the launch epoch. The low-thrust orbit raising will increase the payload mass, however it will take 6~12 months to get to the destination. Considering such situation, this paper focuses on a new type of low-thrust transfer option which fulfils the significant gap between the two transfer methods. The proposed method is called Electric Delta-V Lunar Gravity Assist, EDV-LGA. The use of electric propulsion will reduce the fuel mass for the transfer, besides the TOF of EDV-LGA is roughly 1 month which is almost equivalent to the lifesupport capability of Orion. As another merit of the low-thrust transfer, the author thinks it may also increase the safety of human transportation to the habitat. If some trouble occurs at the impulsive delta-V in the in-direct transfer, the manned space ship may not be able to come back to the Earth within the duration of a life support system. However, the low-thrust transfer is relatively easily restored from such kinds of troubles. These characteristics of the proposed transfer method will provide a new transfer option for future deep-space habitat.∗.",0,2017-01-01,Conference Paper,NA
84973575943,"Robust, affordable, semi-direct Mars mission",Salotti J.,"Abbreviations EDL Entry, descent and landing | ERV Earth return vehicle | HIAD Hypersonic inflatable atmospheric decelerator | IMLEO Initial mass in low Earth orbit | ISRU In situ resource utilization | LEO Low Earth orbit | MAV Mars ascent vehicle | MSR Mars sample return | RCS Reaction control system | SIAD Supersonic inflatable atmospheric decelerator | SLS Space launch system (NASA rocket) | TEI Trans-Earth injection | TMI Trans-Mars injection",Acta Astronautica,127,NA,235-248,10.1016/j.actaastro.2016.06.004,"A new architecture is proposed for the first manned Mars mission, based on current NASA developments (SLS and Orion), chemical propulsion for interplanetary transit, aerocapture for all vehicles, a split strategy, and a long stay on the surface. Two important choices make this architecture affordable and appropriate for the first mission. The first is splitting the Earth return vehicle into two parts that are launched separately and dock in Mars orbit. This is necessary to make aerocapture feasible and efficient, which considerably reduces mass. The second is reducing the crew to 3 astronauts. This simplifies the mission and reduces the SLS payload mass under the 45-metric ton limit for a direct TMI (trans-Mars injection) burn without LEO assembly. Only 4 SLS launches are required. The first takes the Mars ascent vehicle and in situ resource utilization systems to the planet's surface. The second takes the first part of the Earth return vehicle, the habitat, into Mars orbit. Two years later, two further SLS launches take a dual-use habitat (outbound trip and surface), Orion, and an enhanced service module to LEO, and then into Mars orbit, followed by the landing of the habitat on the surface. Transit time is demonstrated to be easily reduced to less than 6 months, with relatively low impact on propellant mass and none at all on the architecture.",14,2016-10-01,Article,NA
84987972543,A novel material for in situ construction on Mars: experiments and numerical simulations,Wan L.,Bending | Compression | High strength | Lattice Discrete Particle Model | Martian Concrete | Particle size distribution | Space construction | Sulfur concrete | Waterless concrete,Construction and Building Materials,120,NA,222-231,10.1016/j.conbuildmat.2016.05.046,"A significant step in space exploration during the 21st century will be human settlement on Mars. Instead of transporting all the construction materials from Earth to the red planet with incredibly high cost, using Martian soil to construct a site on Mars is a superior choice. Knowing that Mars has long been considered a “sulfur-rich planet” a new construction material composed of simulated Martian soil and molten sulfur is developed. In addition to the raw material availability for producing sulfur concrete and a strength reaching similar or higher levels of conventional cementitious concrete, fast curing, low temperature sustainability, acid and salt environment resistance, 100% recyclability are appealing superior characteristics of the developed Martian Concrete. In this study, different percentages of sulfur are investigated to obtain the optimal mixing proportions. Three point bending, unconfined compression and splitting tests were conducted to determine strength development, strength variability, and failure mechanisms. The test results show that the strength of Martian Concrete doubles that of sulfur concrete utilizing regular sand. It is also shown that the particle size distribution plays an important role in the mixture's final strength. Furthermore, since Martian soil is metal rich, sulfates and, potentially, polysulfates are also formed during high temperature mixing, which might contribute to the high strength. The optimal mix developed as Martian Concrete has an unconfined compressive strength of above 50 MPa. The formulated Martian Concrete is simulated by the Lattice Discrete Particle Model (LDPM), which exhibits excellent ability in modeling the material response under various loading conditions.",44,2016-09-01,Article,NA
84978488549,Human exploration missions to phobos prior to crewed mars surface missions,Gernhardt M.L.,NA,IEEE Aerospace Conference Proceedings,2016-June,NA,NA,10.1109/AERO.2016.7500718,"Phobos is a scientifically interesting destination which offers engineering, operational and public outreach activities that could enhance subsequent Mars surface missions. A Phobos mission would serve to facilitate the development of the human-based Mars transportation infrastructure, unmanned cargo delivery systems, as well as habitation and exploration assets that would be directly relevant to subsequent Mars surface missions. It would also potentially provide for low latency teleoperations (LLT) of Mars surface robots performing a range of tasks from landing site validation to infrastructure development to support future crewed Mars surface Missions. A human mission to Phobos would be preceded by a cargo predeploy of a Phobos surface habitat and a pressurized excursion vehicle (PEV) to Mars orbit. Once in Mars orbit, the habitat and PEV would spiral to Phobos using solar electric propulsion (SEP)-based systems. When a crewed mission is launched to Phobos, it would include the remaining systems to support the crew during the Earth-to-Mars orbit transit and to reach Phobos after insertion into a high Mars orbit (HMO). The crew would taxi from HMO to Phobos in a spacecraft that is based on a MAV to rendezvous with the predeployed systems. A predominantly static Phobos surface habitat was chosen as a baseline architecture. The habitat would have limited capability to relocate on the surface to shorten excursion distances required by the PEV during exploration and to provide rescue capability should the PEV become disabled. PEVs would contain closed-loop guidance and provide life support and consumables for two crewmembers for two weeks plus reserves. The PEV has a cabin that uses the exploration atmosphere of 8.2psi with 34% oxygen. This atmosphere enables EVA to occur with minimal oxygen prebreathe before crewmembers enter their EVA suits through suit ports, and provides dust control to occur by keeping the suits outside the pressurized volume. When equipped with outriggers, the PEV enables EVA tasks without the need to anchor. Tasks with higher force requirements can be performed with PEV propulsion providing the necessary thrust to counteract forces. This paper overviews the mission operational concepts, and timelines, along with analysis of the power, lighting, habitat stability, and EVA forces. Exploration of Phobos builds heavily on the development of the cis-lunar proving ground and significantly reduces Mars surface risk by facilitating the design, development and testing of habitats, MAVs, and pressurized rover cabins that are all investments in Mars surface assets.",6,2016-06-27,Conference Paper,NA
85088058492,Why deep space habitats should be different from the international space station,Griffin B.N.,NA,"AIAA Space and Astronautics Forum and Exposition, SPACE 2016",NA,NA,NA,10.2514/6.2016-5278,"It is tempting to assume the International Space Station (ISS) as the model for deep space habitats. This is not a good idea for several reasons. One is that the ISS does not have a habitation module; instead habitation features such as private crew quarters are dispersed across several modules, the galley is in the US Laboratory and the waste hygiene compartment is in a Node. This distributed arrangement was not the original plan but the result of making the best of the difficult ISS development process. None the less, important differences distinguish a deep space habitat from the ISS. First, the launch vehicle is no longer available. The Space Shuttle that shaped, sized, and delivered most ISS elements was designed for low-earth orbit and is now retired. Its replacement, the Space Launch System (SLS), is specifically designed for human exploration beyond low-earth orbit and is capable of transporting more efficient, large diameter, heavy-lift payloads. Next, unlike ISS crews that are shielded from lethal radiation by the earth’s magnetic field, astronauts in deep space require either a storm shelter or use strategically positioned equipment for protection. The SLS large diameter envelope allows layouts with surrounding equipment to protect centrally located crew quarters; a feature not possible with ISS diameter concepts. Another important difference is that exploration destinations preclude an ISS-type emergency return. For example, it takes 7 to 10 days to go between Earth and cis-lunar exploration locations and approximately 1000 days for the Mars habitat transit. These distant destinations will have infrequent or no resupply thus emphasizing habitat autonomy with provisions for in-situ maintenance. In contrast, the ISS rack-packaged subsystems are not maintenance-friendly relying on close proximity to earth for frequent delivery and return. In addition, the ISS interchangeable rack architecture is a heavy solution. It requires additional structure to support internal components and has complex, repetitive utility routing both within the rack and throughout the modules. Habitats without racks will be lighter and with a single launch habitat there is little reason for rack-level modularity. Instead, a better solution provides direct access to single-layer packaging allowing astronauts to reach components without first having to remove another. Hatch size is likely to be another difference. ISS modules and supporting logistics vehicles must have large aisle ways and 50 x 50 inch (1.27 m x 1.27 m) hatches to accommodate rack translation. On the other hand, the Orion crew capsule that docks to the deep space habitat uses the NASA Docking System (NDS) 32 inch (0.81 m) diameter hatch. Fully integrated habitats will not depend on ISS rack-level, on-orbit outfitting therefore eliminating larger hatches and translation paths. Using only the NDS hatch is cost saving solution providing commonality benefits across the exploration architecture. Operational readiness is another important discriminator. The ISS required over 100 flights to build, resupply, and transport the crew, whereas a SLS solution is operational after the first launch at reduced cost, mass, and complexity.",0,2016-01-01,Conference Paper,NA
85086948482,Sizing a common habitat for multiple environments and mission durations,Scott Howe A.,NA,"AIAA Space and Astronautics Forum and Exposition, SPACE 2016",NA,NA,NA,10.2514/6.2016-5455,"A human mission to Mars and other deep space destinations will require a consistent habitation strategy that applies to disparate environments preferably using multiples of identical hardware. The crew will endure high-g forces during launch, microgravity during transit, and various partial gravities on the destination planet, moon, or asteroid. Habitable volume will likely need to be broken up into smaller modules that do not exceed the capacity of launch vehicles and entry-descent-landing technologies. Though it may be possible to design a different unique, optimized habitat for each environment that the crew may encounter, it is more likely that space agencies and other mission sponsors will only have the resources to develop and produce single multi-use hardware that can be used equally well in all environments, with minimal adaptation by the crew. When sizing habitable volume, mission duration and number of crew become important factors to consider. For example, a pressurized rover cabin may only need to support two crew members for a few days at a time, requiring less volume than a habitat that must support the same number of persons for an entire year. In this study the authors consider constraining factors such as launch vehicle capacity, mission duration, crew size, and Mars lander capacity and study how to divide total pressurized volume, subsystems, equipment, consumables, and supplies into multiple manifests. Preference has been given to solutions that use multiples of identical modules over unique optimized volumes. For example at one extreme, can all the habitat pressure vessels, logistic modules, Mars ascent stage cabins, rover cabins, and airlocks be constructed from multiples of the same small-diameter cylindrical modules? On the other extreme, can logistics, habitation volume, mobility, all be enclosed in a single monolithic volume habitat design? Though there may be advantages and disadvantages to either extreme, the conclusion of this study is that most functions can be distilled into two sizes for hardware: multiples of large diameter modules that generally stay in one place, and multiples of smaller volume cabins that can be moved around or function as cockpits for ascent stages, support vehicles, rovers, airlocks, and logistics delivery.",0,2016-01-01,Conference Paper,NA
85086056903,Beyond “man in a can”: Designing small in-space human vehicles for mission and program requirements,Akin D.L.,NA,"AIAA Space and Astronautics Forum and Exposition, SPACE 2016",NA,NA,NA,10.2514/6.2016-5235,"The concept of a small, maneuverable spacecraft for one or two people has been proposed for a number of missions and applications, dating back to Wernher von Braun in the 1950’s. Prior studies of the published literature was unable to find a single instance where the concept was ever taken beyond “viewgraph”-level visuals. In general, this category of small 1-2 person spacecraft has gotten short shrift in mission architectures; whether it is due to lack of applicable prior flight experience or the dismissive nature of the “man in a can” label is impossible to say. This paper looks at the generic category of small human spacecraft for microgravity operations, in the context of both maintenance and servicing of space systems and of microgravity explorations of solar system minor bodies such as asteroids, comets, or the moons of Mars. Critical mission performance parameters are identified, such as distance from base (in terms of both transit time and Δv), duration of sortie, and required operations (in terms of required reach and dexterity). In parallel, fundamental design choices are identified, such as number of crew, use of multiple vehicles for safety, and provision of robotic and/or EVA capabilities. Comparative details for the canonical reference designs include size of crew (1-3), sortie duration (hours-days), dexterity (robotic, external manual manipulation, full EVA support), and maneuvering performance (Δv). The goal of this analysis is to determine the effect of mission specifications on the preferred choices in vehicle configuration. For example, probabilistic risk analysis shows that vehicle failures can occur which variously threaten crew survival immediately (e.g., life support system failure) or longer-term (e.g., propulsion system failure). Response to these contingencies may include deployment of a second small spacecraft as a rescue vehicle, or designing sorties to always have two vehicles capable of mutual support and crew rescue at need. Other options considered include the provision of operational or contingency (“bail-out”) space suits, with or without independent translation flight systems embedded. Results indicate that concatenations of multiple vehicles and safety systems can drive the loss of crew probability to arbitrarily low values, but at the price of increased mission mass and the cost for developing and deploying additional systems. Results to date indicate that this category of small “space utility vehicles” (SUVs) offer real advantages in terms of the range and complexity of mission objectives, while minimizing the chance of loss of crew as compared to conventional EVA sorties. There are also advantages in terms of required denitrogenation times and overall mission performance in both spacecraft servicing and minor body exploration activities. The appropriate next step will be to develop and test a complete SUV concept in functional neutral buoyancy operations.",0,2016-01-01,Conference Paper,NA
